club_reference,href,name_and_surname,position,market_value,date_of_birth,country
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/michael-hector/profil/spieler/157490,Michael Hector,Centre-Back,3000000.00,1992-07-19 00:00:00,Jamaica
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/john-terry/profil/spieler/3160,John Terry,Centre-Back,3000000.00,1980-12-07 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/matt-miazga/profil/spieler/245893,Matt Miazga,Centre-Back,2500000.00,1995-07-19 00:00:00,United States
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/fikayo-tomori/profil/spieler/303254,Fikayo Tomori,Centre-Back,-1,1997-12-19 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/jake-clarke-salter/profil/spieler/316551,Jake Clarke-Salter,Centre-Back,-1,1997-09-22 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/abdul-rahman-baba/profil/spieler/224884,Abdul Rahman Baba,Left-Back,13000000.00,1994-07-02 00:00:00,Ghana
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/juan-cuadrado/profil/spieler/91970,Juan Cuadrado,Right-Back,25000000.00,1988-05-26 00:00:00,Colombia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/cesar-azpilicueta/profil/spieler/57500,César Azpilicueta,Right-Back,20000000.00,1989-08-28 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/ola-aina/profil/spieler/236490,Ola Aina,Right-Back,-1,1996-10-08 00:00:00,Nigeria
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/nemanja-matic/profil/spieler/74683,Nemanja Matic,Defensive Midfield,38000000.00,1988-08-01 00:00:00,Serbia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/john-mikel-obi/profil/spieler/30739,John Mikel Obi,Defensive Midfield,10000000.00,1987-04-22 00:00:00,Nigeria
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/cesc-fabregas/profil/spieler/8806,Cesc Fàbregas,Central Midfield,45000000.00,1987-05-04 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/ramires/profil/spieler/54170,Ramires,Central Midfield,15000000.00,1987-03-24 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/ruben-loftus-cheek/profil/spieler/202886,Ruben Loftus-Cheek,Central Midfield,5000000.00,1996-01-23 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/charlie-colkett/profil/spieler/236496,Charlie Colkett,Central Midfield,-1,1996-09-04 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/victor-moses/profil/spieler/59866,Victor Moses,Right Midfield,7500000.00,1990-12-12 00:00:00,Nigeria
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/oscar/profil/spieler/85314,Oscar,Attacking Midfield,35000000.00,1991-09-09 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/kasey-palmer/profil/spieler/258216,Kasey Palmer,Attacking Midfield,-1,1996-11-09 00:00:00,Jamaica
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/eden-hazard/profil/spieler/50202,Eden Hazard,Left Winger,65000000.00,1991-01-07 00:00:00,Belgium
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/kenedy/profil/spieler/281404,Kenedy,Left Winger,8000000.00,1996-02-08 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/willian/profil/spieler/52769,Willian,Right Winger,32000000.00,1988-08-09 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/pedro/profil/spieler/65278,Pedro,Right Winger,23000000.00,1987-07-28 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/bertrand-traore/profil/spieler/131996,Bertrand Traoré,Right Winger,4000000.00,1995-09-06 00:00:00,Burkina Faso
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/lucas-piazon/profil/spieler/176485,Lucas Piazon,Right Winger,3000000.00,1994-01-20 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/diego-costa/profil/spieler/44779,Diego Costa,Centre-Forward,45000000.00,1988-10-07 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/falcao/profil/spieler/39152,Falcao,Centre-Forward,23000000.00,1986-02-10 00:00:00,Colombia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/alexandre-pato/profil/spieler/37579,Alexandre Pato,Centre-Forward,11000000.00,1989-09-02 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/loic-remy/profil/spieler/45121,Loïc Rémy,Centre-Forward,10000000.00,1987-01-02 00:00:00,France
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/patrick-bamford/profil/spieler/183334,Patrick Bamford,Centre-Forward,5000000.00,1993-09-05 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2015,/tammy-abraham/profil/spieler/331726,Tammy Abraham,Centre-Forward,-1,1997-10-02 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/joe-hart/profil/spieler/40204,Joe Hart,Goalkeeper,17000000.00,1987-04-19 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/willy-caballero/profil/spieler/19948,Willy Caballero,Goalkeeper,3000000.00,1981-09-28 00:00:00,Argentina
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/richard-wright/profil/spieler/3120,Richard Wright,Goalkeeper,250000,1977-11-05 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/nicolas-otamendi/profil/spieler/54781,Nicolás Otamendi,Centre-Back,32000000.00,1988-02-12 00:00:00,Argentina
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/vincent-kompany/profil/spieler/9594,Vincent Kompany,Centre-Back,30000000.00,1986-04-10 00:00:00,Belgium
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/eliaquim-mangala/profil/spieler/90681,Eliaquim Mangala,Centre-Back,23000000.00,1991-02-13 00:00:00,France
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/jason-denayer/profil/spieler/277114,Jason Denayer,Centre-Back,4000000.00,1995-06-28 00:00:00,Belgium
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/martin-demichelis/profil/spieler/2963,Martín Demichelis,Centre-Back,2000000.00,1980-12-20 00:00:00,Argentina
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/tosin-adarabioyo/profil/spieler/258878,Tosin Adarabioyo,Centre-Back,-1,1997-09-24 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/cameron-humphreys/profil/spieler/277723,Cameron Humphreys,Centre-Back,-1,1998-08-22 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/aleksandar-kolarov/profil/spieler/46156,Aleksandar Kolarov,Left-Back,11000000.00,1985-11-10 00:00:00,Serbia
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/gael-clichy/profil/spieler/7449,Gaël Clichy,Left-Back,9000000.00,1985-07-26 00:00:00,France
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/jesus-navas/profil/spieler/15956,Jesús Navas,Right-Back,20000000.00,1985-11-21 00:00:00,Spain
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/pablo-zabaleta/profil/spieler/20007,Pablo Zabaleta,Right-Back,14000000.00,1985-01-16 00:00:00,Argentina
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/bacary-sagna/profil/spieler/26764,Bacary Sagna,Right-Back,7000000.00,1983-02-14 00:00:00,France
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/pablo-maffeo/profil/spieler/251876,Pablo Maffeo,Right-Back,100000,1997-07-12 00:00:00,Spain
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/fernandinho/profil/spieler/26267,Fernandinho,Defensive Midfield,28000000.00,1985-05-04 00:00:00,Brazil
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/fernando-reges/profil/spieler/51174,Fernando Reges,Defensive Midfield,16000000.00,1987-07-25 00:00:00,Brazil
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/george-evans/profil/spieler/181498,George Evans,Defensive Midfield,500000,1994-12-13 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/luke-brattan/profil/spieler/114365,Luke Brattan,Defensive Midfield,500000,1990-03-08 00:00:00,Australia
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/george-glendon/profil/spieler/201570,George Glendon,Defensive Midfield,-1,1995-05-03 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/james-horsfield/profil/spieler/210202,James Horsfield,Defensive Midfield,-1,1995-11-30 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/yaya-toure/profil/spieler/13091,Yaya Touré,Central Midfield,20000000.00,1983-05-13 00:00:00,Cote d'Ivoire
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/fabian-delph/profil/spieler/50362,Fabian Delph,Central Midfield,10000000.00,1989-11-21 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/aleix-garcia/profil/spieler/261504,Aleix García,Central Midfield,-1,1997-06-28 00:00:00,Spain
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/angelino/profil/spieler/277179,Angeliño,Left Midfield,-1,1997-01-04 00:00:00,Spain
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/kevin-de-bruyne/profil/spieler/88755,Kevin De Bruyne,Attacking Midfield,60000000.00,1991-06-28 00:00:00,Belgium
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/david-silva/profil/spieler/35518,David Silva,Attacking Midfield,33000000.00,1986-01-08 00:00:00,Spain
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/samir-nasri/profil/spieler/18935,Samir Nasri,Attacking Midfield,21000000.00,1987-06-26 00:00:00,France
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/bersant-celina/profil/spieler/229695,Bersant Celina,Attacking Midfield,-1,1996-09-09 00:00:00,Kosovo
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/manu-garcia/profil/spieler/277118,Manu García,Attacking Midfield,-1,1998-01-02 00:00:00,Spain
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/raheem-sterling/profil/spieler/134425,Raheem Sterling,Left Winger,45000000.00,1994-12-08 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/brandon-barker/profil/spieler/214927,Brandon Barker,Left Winger,-1,1996-10-04 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/patrick-roberts/profil/spieler/225452,Patrick Roberts,Right Winger,5000000.00,1997-02-05 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/sergio-aguero/profil/spieler/26399,Sergio Agüero,Centre-Forward,60000000.00,1988-06-02 00:00:00,Argentina
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/wilfried-bony/profil/spieler/81808,Wilfried Bony,Centre-Forward,23000000.00,1988-12-10 00:00:00,Cote d'Ivoire
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/kelechi-iheanacho/profil/spieler/295330,Kelechi Iheanacho,Centre-Forward,5000000.00,1996-10-03 00:00:00,Nigeria
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2015,/david-faupala/profil/spieler/272624,David Faupala,Centre-Forward,-1,1997-02-11 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/petr-cech/profil/spieler/5658,Petr Cech,Goalkeeper,12000000.00,1982-05-20 00:00:00,Czech Republic
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/david-ospina/profil/spieler/73396,David Ospina,Goalkeeper,8000000.00,1988-08-31 00:00:00,Colombia
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/emiliano-martinez/profil/spieler/111873,Emiliano Martínez,Goalkeeper,1500000.00,1992-09-02 00:00:00,Argentina
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/matt-macey/profil/spieler/220491,Matt Macey,Goalkeeper,500000,1994-09-09 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/laurent-koscielny/profil/spieler/76277,Laurent Koscielny,Centre-Back,22000000.00,1985-09-10 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/per-mertesacker/profil/spieler/6710,Per Mertesacker,Centre-Back,13000000.00,1984-09-29 00:00:00,Germany
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/gabriel-paulista/profil/spieler/149498,Gabriel Paulista,Centre-Back,12000000.00,1990-11-26 00:00:00,Brazil
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/calum-chambers/profil/spieler/215118,Calum Chambers,Centre-Back,12000000.00,1995-01-20 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/nacho-monreal/profil/spieler/43003,Nacho Monreal,Left-Back,15000000.00,1986-02-26 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/kieran-gibbs/profil/spieler/44792,Kieran Gibbs,Left-Back,13000000.00,1989-09-26 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/hector-bellerin/profil/spieler/191217,Héctor Bellerín,Right-Back,18000000.00,1995-03-19 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/carl-jenkinson/profil/spieler/126321,Carl Jenkinson,Right-Back,9000000.00,1992-02-08 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/mathieu-debuchy/profil/spieler/27306,Mathieu Debuchy,Right-Back,7500000.00,1985-07-28 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/francis-coquelin/profil/spieler/74869,Francis Coquelin,Defensive Midfield,12000000.00,1991-05-13 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/mohamed-elneny/profil/spieler/160438,Mohamed Elneny,Defensive Midfield,6000000.00,1992-07-11 00:00:00,Egypt
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/mathieu-flamini/profil/spieler/17396,Mathieu Flamini,Defensive Midfield,4000000.00,1984-03-07 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/krystian-bielik/profil/spieler/287247,Krystian Bielik,Defensive Midfield,1500000.00,1998-01-04 00:00:00,Poland
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/isaac-hayden/profil/spieler/206225,Isaac Hayden,Defensive Midfield,500000,1995-03-22 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/ismael-bennacer/profil/spieler/351816,Ismaël Bennacer,Defensive Midfield,100000,1997-12-01 00:00:00,Algeria
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/glen-kamara/profil/spieler/242632,Glen Kamara,Defensive Midfield,-1,1995-10-28 00:00:00,Finland
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/ben-sheaf/profil/spieler/314384,Ben Sheaf,Defensive Midfield,-1,1998-02-05 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/aaron-ramsey/profil/spieler/50057,Aaron Ramsey,Central Midfield,30000000.00,1990-12-26 00:00:00,Wales
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/santi-cazorla/profil/spieler/15799,Santi Cazorla,Central Midfield,24000000.00,1984-12-13 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/jack-wilshere/profil/spieler/74223,Jack Wilshere,Central Midfield,23000000.00,1992-01-01 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/alex-oxlade-chamberlain/profil/spieler/143424,Alex Oxlade-Chamberlain,Central Midfield,20000000.00,1993-08-15 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/mikel-arteta/profil/spieler/7451,Mikel Arteta,Central Midfield,2000000.00,1982-03-26 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/mesut-ozil/profil/spieler/35664,Mesut Özil,Attacking Midfield,50000000.00,1988-10-15 00:00:00,Germany
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/jeff-reine-adelaide/profil/spieler/326300,Jeff Reine-Adélaïde,Attacking Midfield,1000000.00,1998-01-17 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/tomas-rosicky/profil/spieler/132,Tomas Rosicky,Attacking Midfield,1000000.00,1980-10-04 00:00:00,Czech Republic
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/jon-toral/profil/spieler/193593,Jon Toral,Attacking Midfield,750000,1995-02-05 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/alex-iwobi/profil/spieler/242631,Alex Iwobi,Left Winger,1000000.00,1996-05-03 00:00:00,Nigeria
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/chris-willock/profil/spieler/314341,Chris Willock,Left Winger,-1,1998-01-31 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/theo-walcott/profil/spieler/33713,Theo Walcott,Right Winger,25000000.00,1989-03-16 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/serge-gnabry/profil/spieler/159471,Serge Gnabry,Right Winger,3000000.00,1995-07-14 00:00:00,Germany
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/wellington-silva/profil/spieler/121990,Wellington Silva,Right Winger,2000000.00,1993-01-06 00:00:00,Brazil
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/alexis-sanchez/profil/spieler/40433,Alexis Sánchez,Centre-Forward,55000000.00,1988-12-19 00:00:00,Chile
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/olivier-giroud/profil/spieler/82442,Olivier Giroud,Centre-Forward,25000000.00,1986-09-30 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/danny-welbeck/profil/spieler/67063,Danny Welbeck,Centre-Forward,17000000.00,1990-11-26 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/joel-campbell/profil/spieler/131248,Joel Campbell,Centre-Forward,8000000.00,1992-06-26 00:00:00,Costa Rica
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/yaya-sanogo/profil/spieler/127194,Yaya Sanogo,Centre-Forward,1500000.00,1993-01-27 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2015,/chuba-akpom/profil/spieler/197642,Chuba Akpom,Centre-Forward,1000000.00,1995-10-09 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/david-de-gea/profil/spieler/59377,David de Gea,Goalkeeper,40000000.00,1990-11-07 00:00:00,Spain
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/sergio-romero/profil/spieler/30690,Sergio Romero,Goalkeeper,5000000.00,1987-02-22 00:00:00,Argentina
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/victor-valdes/profil/spieler/7589,Víctor Valdés,Goalkeeper,3500000.00,1982-01-14 00:00:00,Spain
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/sam-johnstone/profil/spieler/110864,Sam Johnstone,Goalkeeper,250000,1993-03-25 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/joel-pereira/profil/spieler/192611,Joel Pereira,Goalkeeper,-1,1996-06-28 00:00:00,Portugal
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/dean-henderson/profil/spieler/258919,Dean Henderson,Goalkeeper,-1,1997-03-12 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/chris-smalling/profil/spieler/103427,Chris Smalling,Centre-Back,20000000.00,1989-11-22 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/daley-blind/profil/spieler/12282,Daley Blind,Centre-Back,19000000.00,1990-03-09 00:00:00,Netherlands
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/marcos-rojo/profil/spieler/93176,Marcos Rojo,Centre-Back,18000000.00,1990-03-20 00:00:00,Argentina
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/phil-jones/profil/spieler/117996,Phil Jones,Centre-Back,15000000.00,1992-02-21 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/paddy-mcnair/profil/spieler/167268,Paddy McNair,Centre-Back,4500000.00,1995-04-27 00:00:00,Northern Ireland
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/ro-shaun-williams/profil/spieler/314388,Ro-Shaun Williams,Centre-Back,-1,1998-09-03 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/regan-poole/profil/spieler/340194,Regan Poole,Centre-Back,-1,1998-06-18 00:00:00,Wales
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/axel-tuanzebe/profil/spieler/342046,Axel Tuanzebe,Centre-Back,-1,1997-11-14 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/luke-shaw/profil/spieler/183288,Luke Shaw,Left-Back,21000000.00,1995-07-12 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/cameron-borthwick-jackson/profil/spieler/258879,Cameron Borthwick-Jackson,Left-Back,1500000.00,1997-02-02 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/tyler-blackett/profil/spieler/134414,Tyler Blackett,Left-Back,1000000.00,1994-04-02 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/matteo-darmian/profil/spieler/54906,Matteo Darmian,Right-Back,15000000.00,1989-12-02 00:00:00,Italy
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/antonio-valencia/profil/spieler/33544,Antonio Valencia,Right-Back,8000000.00,1985-08-04 00:00:00,Ecuador
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/guillermo-varela/profil/spieler/188862,Guillermo Varela,Right-Back,500000,1993-03-24 00:00:00,Uruguay
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/donald-love/profil/spieler/179451,Donald Love,Right-Back,-1,1994-12-02 00:00:00,Scotland
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/timothy-fosu-mensah/profil/spieler/315131,Timothy Fosu-Mensah,Right-Back,-1,1998-01-02 00:00:00,Netherlands
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/morgan-schneiderlin/profil/spieler/56818,Morgan Schneiderlin,Defensive Midfield,30000000.00,1989-11-08 00:00:00,France
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/michael-carrick/profil/spieler/3878,Michael Carrick,Defensive Midfield,4000000.00,1981-07-28 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/ander-herrera/profil/spieler/99343,Ander Herrera,Central Midfield,28000000.00,1989-08-14 00:00:00,Spain
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/marouane-fellaini/profil/spieler/39679,Marouane Fellaini,Central Midfield,15000000.00,1987-11-22 00:00:00,Belgium
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/bastian-schweinsteiger/profil/spieler/2514,Bastian Schweinsteiger,Central Midfield,12000000.00,1984-08-01 00:00:00,Germany
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/joe-rothwell/profil/spieler/183293,Joe Rothwell,Central Midfield,100000,1995-01-11 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2015,/james-weir/profil/spieler/251058,James Weir,Central Midfield,-1,1995-08-04 00:00:00,England
