club_reference,href,name_and_surname,position,market_value,date_of_birth,country
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/angel-gomes/profil/spieler/392770,Angel Gomes,Attacking Midfield,-1,2000-08-31 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/marcus-rashford/profil/spieler/258923,Marcus Rashford,Left Winger,65000000.00,1997-10-31 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/romelu-lukaku/profil/spieler/96341,Romelu Lukaku,Centre-Forward,90000000.00,1993-05-13 00:00:00,Belgium
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/alexis-sanchez/profil/spieler/40433,Alexis Sánchez,Centre-Forward,70000000.00,1988-12-19 00:00:00,Chile
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/anthony-martial/profil/spieler/182877,Anthony Martial,Centre-Forward,65000000.00,1995-12-05 00:00:00,France
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/wayne-rooney/profil/spieler/3332,Wayne Rooney,Centre-Forward,10000000.00,1985-10-24 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/zlatan-ibrahimovic/profil/spieler/3455,Zlatan Ibrahimovic,Centre-Forward,4000000.00,1981-10-03 00:00:00,Sweden
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/james-wilson/profil/spieler/214104,James Wilson,Centre-Forward,2000000.00,1995-12-01 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/david-ospina/profil/spieler/73396,David Ospina,Goalkeeper,5000000.00,1988-08-31 00:00:00,Colombia
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/petr-cech/profil/spieler/5658,Petr Cech,Goalkeeper,3000000.00,1982-05-20 00:00:00,Czech Republic
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/matt-macey/profil/spieler/220491,Matt Macey,Goalkeeper,500000,1994-09-09 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/dejan-iliev/profil/spieler/205757,Dejan Iliev,Goalkeeper,-1,1995-02-25 00:00:00,North Macedonia
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/shkodran-mustafi/profil/spieler/88590,Shkodran Mustafi,Centre-Back,25000000.00,1992-04-17 00:00:00,Germany
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/laurent-koscielny/profil/spieler/76277,Laurent Koscielny,Centre-Back,15000000.00,1985-09-10 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/calum-chambers/profil/spieler/215118,Calum Chambers,Centre-Back,14000000.00,1995-01-20 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/rob-holding/profil/spieler/253341,Rob Holding,Centre-Back,7000000.00,1995-09-20 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/konstantinos-mavropanos/profil/spieler/415912,Konstantinos Mavropanos,Centre-Back,3000000.00,1997-12-11 00:00:00,Greece
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/per-mertesacker/profil/spieler/6710,Per Mertesacker,Centre-Back,1000000.00,1984-09-29 00:00:00,Germany
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/sead-kolasinac/profil/spieler/94005,Sead Kolasinac,Left-Back,18000000.00,1993-06-20 00:00:00,Bosnia-Herzegovina
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/nacho-monreal/profil/spieler/43003,Nacho Monreal,Left-Back,13000000.00,1986-02-26 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/cohen-bramall/profil/spieler/480191,Cohen Bramall,Left-Back,250000,1996-04-02 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/hector-bellerin/profil/spieler/191217,Héctor Bellerín,Right-Back,40000000.00,1995-03-19 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/mathieu-debuchy/profil/spieler/27306,Mathieu Debuchy,Right-Back,4500000.00,1985-07-28 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/carl-jenkinson/profil/spieler/126321,Carl Jenkinson,Right-Back,3500000.00,1992-02-08 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/jordi-osei-tutu/profil/spieler/397099,Jordi Osei-Tutu,Right-Back,-1,1998-10-02 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/granit-xhaka/profil/spieler/111455,Granit Xhaka,Defensive Midfield,40000000.00,1992-09-27 00:00:00,Switzerland
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/francis-coquelin/profil/spieler/74869,Francis Coquelin,Defensive Midfield,12000000.00,1991-05-13 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/mohamed-elneny/profil/spieler/160438,Mohamed Elneny,Defensive Midfield,10000000.00,1992-07-11 00:00:00,Egypt
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/krystian-bielik/profil/spieler/287247,Krystian Bielik,Defensive Midfield,2000000.00,1998-01-04 00:00:00,Poland
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/charlie-gilmour/profil/spieler/293726,Charlie Gilmour,Defensive Midfield,-1,1999-02-11 00:00:00,Scotland
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/ben-sheaf/profil/spieler/314384,Ben Sheaf,Defensive Midfield,-1,1998-02-05 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/aaron-ramsey/profil/spieler/50057,Aaron Ramsey,Central Midfield,45000000.00,1990-12-26 00:00:00,Wales
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/alex-oxlade-chamberlain/profil/spieler/143424,Alex Oxlade-Chamberlain,Central Midfield,40000000.00,1993-08-15 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/jack-wilshere/profil/spieler/74223,Jack Wilshere,Central Midfield,20000000.00,1992-01-01 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/santi-cazorla/profil/spieler/15799,Santi Cazorla,Central Midfield,2500000.00,1984-12-13 00:00:00,Spain
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/marcus-mcguane/profil/spieler/340320,Marcus McGuane,Central Midfield,500000,1999-02-02 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/josh-dasilva/profil/spieler/340321,Josh Dasilva,Central Midfield,-1,1998-10-23 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/joe-willock/profil/spieler/340329,Joe Willock,Central Midfield,-1,1999-08-20 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/ainsley-maitland-niles/profil/spieler/285845,Ainsley Maitland-Niles,Right Midfield,7000000.00,1997-08-29 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/mesut-ozil/profil/spieler/35664,Mesut Özil,Attacking Midfield,50000000.00,1988-10-15 00:00:00,Germany
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,Attacking Midfield,35000000.00,1989-01-21 00:00:00,Armenia
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/jeff-reine-adelaide/profil/spieler/326300,Jeff Reine-Adélaïde,Attacking Midfield,3000000.00,1998-01-17 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/vlad-dragomir/profil/spieler/319213,Vlad Dragomir,Attacking Midfield,50000,1999-04-24 00:00:00,Romania
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/alex-iwobi/profil/spieler/242631,Alex Iwobi,Left Winger,15000000.00,1996-05-03 00:00:00,Nigeria
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/theo-walcott/profil/spieler/33713,Theo Walcott,Right Winger,20000000.00,1989-03-16 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/reiss-nelson/profil/spieler/340325,Reiss Nelson,Right Winger,-1,1999-12-10 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/pierre-emerick-aubameyang/profil/spieler/58864,Pierre-Emerick Aubameyang,Centre-Forward,75000000.00,1989-06-18 00:00:00,Gabon
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/alexis-sanchez/profil/spieler/40433,Alexis Sánchez,Centre-Forward,70000000.00,1988-12-19 00:00:00,Chile
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/alexandre-lacazette/profil/spieler/93720,Alexandre Lacazette,Centre-Forward,60000000.00,1991-05-28 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/olivier-giroud/profil/spieler/82442,Olivier Giroud,Centre-Forward,18000000.00,1986-09-30 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/danny-welbeck/profil/spieler/67063,Danny Welbeck,Centre-Forward,15000000.00,1990-11-26 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/chuba-akpom/profil/spieler/197642,Chuba Akpom,Centre-Forward,1200000.00,1995-10-09 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/eddie-nketiah/profil/spieler/340324,Eddie Nketiah,Centre-Forward,-1,1999-05-30 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/ederson/profil/spieler/238223,Ederson,Goalkeeper,50000000.00,1993-08-17 00:00:00,Brazil
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/joe-hart/profil/spieler/40204,Joe Hart,Goalkeeper,10000000.00,1987-04-19 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/claudio-bravo/profil/spieler/40423,Claudio Bravo,Goalkeeper,3500000.00,1983-04-13 00:00:00,Chile
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/angus-gunn/profil/spieler/201574,Angus Gunn,Goalkeeper,2000000.00,1996-01-22 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/john-stones/profil/spieler/186590,John Stones,Centre-Back,50000000.00,1994-05-28 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/aymeric-laporte/profil/spieler/176553,Aymeric Laporte,Centre-Back,50000000.00,1994-05-27 00:00:00,France
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/nicolas-otamendi/profil/spieler/54781,Nicolás Otamendi,Centre-Back,35000000.00,1988-02-12 00:00:00,Argentina
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/eliaquim-mangala/profil/spieler/90681,Eliaquim Mangala,Centre-Back,15000000.00,1991-02-13 00:00:00,France
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/vincent-kompany/profil/spieler/9594,Vincent Kompany,Centre-Back,10000000.00,1986-04-10 00:00:00,Belgium
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/tosin-adarabioyo/profil/spieler/258878,Tosin Adarabioyo,Centre-Back,1000000.00,1997-09-24 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/benjamin-mendy/profil/spieler/157495,Benjamin Mendy,Left-Back,40000000.00,1994-07-17 00:00:00,France
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/oleksandr-zinchenko/profil/spieler/203853,Oleksandr Zinchenko,Left-Back,7000000.00,1996-12-15 00:00:00,Ukraine
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/kyle-walker/profil/spieler/95424,Kyle Walker,Right-Back,50000000.00,1990-05-28 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/danilo/profil/spieler/145707,Danilo,Right-Back,20000000.00,1991-07-15 00:00:00,Brazil
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/demeaco-duhaney/profil/spieler/380913,Demeaco Duhaney,Right-Back,-1,1998-10-13 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/fernandinho/profil/spieler/26267,Fernandinho,Defensive Midfield,15000000.00,1985-05-04 00:00:00,Brazil
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/ilkay-gundogan/profil/spieler/53622,Ilkay Gündogan,Central Midfield,40000000.00,1990-10-24 00:00:00,Germany
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/fabian-delph/profil/spieler/50362,Fabian Delph,Central Midfield,15000000.00,1989-11-21 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/phil-foden/profil/spieler/406635,Phil Foden,Central Midfield,7000000.00,2000-05-28 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/yaya-toure/profil/spieler/13091,Yaya Touré,Central Midfield,2500000.00,1983-05-13 00:00:00,Cote d'Ivoire
