club_reference,href,name_and_surname,position,market_value,date_of_birth,country
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/brahim-diaz/profil/spieler/314678,Brahim Díaz,Attacking Midfield,-1,1999-08-03 00:00:00,Spain
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/raheem-sterling/profil/spieler/134425,Raheem Sterling,Left Winger,45000000.00,1994-12-08 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/nolito/profil/spieler/70934,Nolito,Left Winger,12000000.00,1986-10-15 00:00:00,Spain
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/leroy-sane/profil/spieler/192565,Leroy Sané,Right Winger,35000000.00,1996-01-11 00:00:00,Germany
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/patrick-roberts/profil/spieler/225452,Patrick Roberts,Right Winger,7500000.00,1997-02-05 00:00:00,England
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/marlos-moreno/profil/spieler/345654,Marlos Moreno,Right Winger,1000000.00,1996-09-20 00:00:00,Colombia
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/sergio-aguero/profil/spieler/26399,Sergio Agüero,Centre-Forward,65000000.00,1988-06-02 00:00:00,Argentina
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/gabriel-jesus/profil/spieler/363205,Gabriel Jesus,Centre-Forward,30000000.00,1997-04-03 00:00:00,Brazil
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/wilfried-bony/profil/spieler/81808,Wilfried Bony,Centre-Forward,18000000.00,1988-12-10 00:00:00,Cote d'Ivoire
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/kelechi-iheanacho/profil/spieler/295330,Kelechi Iheanacho,Centre-Forward,15000000.00,1996-10-03 00:00:00,Nigeria
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/enes-unal/profil/spieler/251106,Enes Ünal,Centre-Forward,10000000.00,1997-05-10 00:00:00,Turkey
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,/ruben-sobrino/profil/spieler/85383,Rubén Sobrino,Centre-Forward,500000,1992-06-01 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/thibaut-courtois/profil/spieler/108390,Thibaut Courtois,Goalkeeper,40000000.00,1992-05-11 00:00:00,Belgium
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/asmir-begovic/profil/spieler/33873,Asmir Begovic,Goalkeeper,8000000.00,1987-06-20 00:00:00,Bosnia-Herzegovina
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/eduardo/profil/spieler/34159,Eduardo,Goalkeeper,1500000.00,1982-09-19 00:00:00,Portugal
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/matej-delac/profil/spieler/60220,Matej Delac,Goalkeeper,900000,1992-08-20 00:00:00,Croatia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/jamal-blackman/profil/spieler/128898,Jamal Blackman,Goalkeeper,250000,1993-10-27 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/david-luiz/profil/spieler/46741,David Luiz,Centre-Back,30000000.00,1987-04-22 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/andreas-christensen/profil/spieler/196948,Andreas Christensen,Centre-Back,18000000.00,1996-04-10 00:00:00,Denmark
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/gary-cahill/profil/spieler/27511,Gary Cahill,Centre-Back,16000000.00,1985-12-19 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/kurt-zouma/profil/spieler/157509,Kurt Zouma,Centre-Back,15000000.00,1994-10-27 00:00:00,France
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/nathan-ake/profil/spieler/177476,Nathan Aké,Centre-Back,8000000.00,1995-02-18 00:00:00,Netherlands
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/branislav-ivanovic/profil/spieler/36827,Branislav Ivanovic,Centre-Back,5000000.00,1984-02-22 00:00:00,Serbia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/tomas-kalas/profil/spieler/148657,Tomas Kalas,Centre-Back,4000000.00,1993-05-15 00:00:00,Czech Republic
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/michael-hector/profil/spieler/157490,Michael Hector,Centre-Back,3000000.00,1992-07-19 00:00:00,Jamaica
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/kenneth-omeruo/profil/spieler/131708,Kenneth Omeruo,Centre-Back,2000000.00,1993-10-17 00:00:00,Nigeria
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/matt-miazga/profil/spieler/245893,Matt Miazga,Centre-Back,2000000.00,1995-07-19 00:00:00,United States
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/john-terry/profil/spieler/3160,John Terry,Centre-Back,1000000.00,1980-12-07 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/marcos-alonso/profil/spieler/112515,Marcos Alonso,Left-Back,25000000.00,1990-12-28 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/abdul-rahman-baba/profil/spieler/224884,Abdul Rahman Baba,Left-Back,8000000.00,1994-07-02 00:00:00,Ghana
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/cristian-cuevas/profil/spieler/186863,Cristian Cuevas,Left-Back,900000,1995-04-02 00:00:00,Chile
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/cesar-azpilicueta/profil/spieler/57500,César Azpilicueta,Right-Back,30000000.00,1989-08-28 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/juan-cuadrado/profil/spieler/91970,Juan Cuadrado,Right-Back,25000000.00,1988-05-26 00:00:00,Colombia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/todd-kane/profil/spieler/154287,Todd Kane,Right-Back,1500000.00,1993-09-17 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/wallace-oliveira/profil/spieler/181779,Wallace Oliveira,Right-Back,1000000.00,1994-05-01 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/ola-aina/profil/spieler/236490,Ola Aina,Right-Back,1000000.00,1996-10-08 00:00:00,Nigeria
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/nemanja-matic/profil/spieler/74683,Nemanja Matic,Defensive Midfield,35000000.00,1988-08-01 00:00:00,Serbia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/nathaniel-chalobah/profil/spieler/128900,Nathaniel Chalobah,Defensive Midfield,5000000.00,1994-12-12 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/ngolo-kante/profil/spieler/225083,N'Golo Kanté,Central Midfield,50000000.00,1991-03-29 00:00:00,France
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/cesc-fabregas/profil/spieler/8806,Cesc Fàbregas,Central Midfield,35000000.00,1987-05-04 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/mario-pasalic/profil/spieler/205938,Mario Pasalic,Central Midfield,8000000.00,1995-02-09 00:00:00,Croatia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/marco-van-ginkel/profil/spieler/147034,Marco van Ginkel,Central Midfield,7500000.00,1992-12-01 00:00:00,Netherlands
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/lewis-baker/profil/spieler/198589,Lewis Baker,Central Midfield,5500000.00,1995-04-25 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/ruben-loftus-cheek/profil/spieler/202886,Ruben Loftus-Cheek,Central Midfield,5000000.00,1996-01-23 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/victorien-angban/profil/spieler/178314,Victorien Angban,Central Midfield,1000000.00,1996-09-29 00:00:00,Cote d'Ivoire
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/victor-moses/profil/spieler/59866,Victor Moses,Right Midfield,18000000.00,1990-12-12 00:00:00,Nigeria
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/oscar/profil/spieler/85314,Oscar,Attacking Midfield,22000000.00,1991-09-09 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/nathan/profil/spieler/294798,Nathan,Attacking Midfield,1250000.00,1996-03-13 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/danilo-pantic/profil/spieler/222830,Danilo Pantic,Attacking Midfield,400000,1996-10-26 00:00:00,Serbia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/eden-hazard/profil/spieler/50202,Eden Hazard,Left Winger,75000000.00,1991-01-07 00:00:00,Belgium
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/kenedy/profil/spieler/281404,Kenedy,Left Winger,7000000.00,1996-02-08 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/christian-atsu/profil/spieler/186997,Christian Atsu,Left Winger,5000000.00,1992-01-10 00:00:00,Ghana
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/jeremie-boga/profil/spieler/216569,Jérémie Boga,Left Winger,2500000.00,1997-01-03 00:00:00,Cote d'Ivoire
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/willian/profil/spieler/52769,Willian,Right Winger,32000000.00,1988-08-09 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/pedro/profil/spieler/65278,Pedro,Right Winger,28000000.00,1987-07-28 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/bertrand-traore/profil/spieler/131996,Bertrand Traoré,Right Winger,8000000.00,1995-09-06 00:00:00,Burkina Faso
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/lucas-piazon/profil/spieler/176485,Lucas Piazon,Right Winger,2500000.00,1994-01-20 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/diego-costa/profil/spieler/44779,Diego Costa,Centre-Forward,50000000.00,1988-10-07 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/michy-batshuayi/profil/spieler/179184,Michy Batshuayi,Centre-Forward,25000000.00,1993-10-02 00:00:00,Belgium
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/loic-remy/profil/spieler/45121,Loïc Rémy,Centre-Forward,9000000.00,1987-01-02 00:00:00,France
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,/dominic-solanke/profil/spieler/258889,Dominic Solanke,Centre-Forward,2000000.00,1997-09-14 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/david-de-gea/profil/spieler/59377,David de Gea,Goalkeeper,40000000.00,1990-11-07 00:00:00,Spain
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/sergio-romero/profil/spieler/30690,Sergio Romero,Goalkeeper,6000000.00,1987-02-22 00:00:00,Argentina
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/sam-johnstone/profil/spieler/110864,Sam Johnstone,Goalkeeper,1000000.00,1993-03-25 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/joel-pereira/profil/spieler/192611,Joel Pereira,Goalkeeper,100000,1996-06-28 00:00:00,Portugal
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/dean-henderson/profil/spieler/258919,Dean Henderson,Goalkeeper,100000,1997-03-12 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/kieran-ohara/profil/spieler/289791,Kieran O'Hara,Goalkeeper,-1,1996-04-22 00:00:00,Ireland
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/eric-bailly/profil/spieler/286384,Eric Bailly,Centre-Back,30000000.00,1994-04-12 00:00:00,Cote d'Ivoire
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/daley-blind/profil/spieler/12282,Daley Blind,Centre-Back,22000000.00,1990-03-09 00:00:00,Netherlands
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/marcos-rojo/profil/spieler/93176,Marcos Rojo,Centre-Back,18000000.00,1990-03-20 00:00:00,Argentina
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/chris-smalling/profil/spieler/103427,Chris Smalling,Centre-Back,18000000.00,1989-11-22 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/phil-jones/profil/spieler/117996,Phil Jones,Centre-Back,14000000.00,1992-02-21 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/axel-tuanzebe/profil/spieler/342046,Axel Tuanzebe,Centre-Back,1000000.00,1997-11-14 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/luke-shaw/profil/spieler/183288,Luke Shaw,Left-Back,20000000.00,1995-07-12 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/cameron-borthwick-jackson/profil/spieler/258879,Cameron Borthwick-Jackson,Left-Back,3000000.00,1997-02-02 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/demetri-mitchell/profil/spieler/258886,Demetri Mitchell,Left-Back,-1,1997-01-11 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/matteo-darmian/profil/spieler/54906,Matteo Darmian,Right-Back,12000000.00,1989-12-02 00:00:00,Italy
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/antonio-valencia/profil/spieler/33544,Antonio Valencia,Right-Back,10000000.00,1985-08-04 00:00:00,Ecuador
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/timothy-fosu-mensah/profil/spieler/315131,Timothy Fosu-Mensah,Right-Back,2500000.00,1998-01-02 00:00:00,Netherlands
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/guillermo-varela/profil/spieler/188862,Guillermo Varela,Right-Back,750000,1993-03-24 00:00:00,Uruguay
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/morgan-schneiderlin/profil/spieler/56818,Morgan Schneiderlin,Defensive Midfield,22000000.00,1989-11-08 00:00:00,France
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/michael-carrick/profil/spieler/3878,Michael Carrick,Defensive Midfield,1500000.00,1981-07-28 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/paul-pogba/profil/spieler/122153,Paul Pogba,Central Midfield,75000000.00,1993-03-15 00:00:00,France
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/ander-herrera/profil/spieler/99343,Ander Herrera,Central Midfield,30000000.00,1989-08-14 00:00:00,Spain
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/marouane-fellaini/profil/spieler/39679,Marouane Fellaini,Central Midfield,12000000.00,1987-11-22 00:00:00,Belgium
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/bastian-schweinsteiger/profil/spieler/2514,Bastian Schweinsteiger,Central Midfield,4500000.00,1984-08-01 00:00:00,Germany
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/matty-willock/profil/spieler/289845,Matty Willock,Central Midfield,-1,1996-08-20 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/scott-mctominay/profil/spieler/315969,Scott McTominay,Central Midfield,-1,1996-12-08 00:00:00,Scotland
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/ashley-young/profil/spieler/14086,Ashley Young,Left Midfield,5000000.00,1985-07-09 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,Attacking Midfield,35000000.00,1989-01-21 00:00:00,Armenia
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/juan-mata/profil/spieler/44068,Juan Mata,Attacking Midfield,30000000.00,1988-04-28 00:00:00,Spain
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/jesse-lingard/profil/spieler/141660,Jesse Lingard,Attacking Midfield,12000000.00,1992-12-15 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/andreas-pereira/profil/spieler/203394,Andreas Pereira,Attacking Midfield,5000000.00,1996-01-01 00:00:00,Brazil
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/josh-harrop/profil/spieler/289844,Josh Harrop,Attacking Midfield,-1,1995-12-15 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/angel-gomes/profil/spieler/392770,Angel Gomes,Attacking Midfield,-1,2000-08-31 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/marcus-rashford/profil/spieler/258923,Marcus Rashford,Left Winger,18000000.00,1997-10-31 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/adnan-januzaj/profil/spieler/177847,Adnan Januzaj,Right Winger,7000000.00,1995-02-05 00:00:00,Belgium
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/zak-dearnley/profil/spieler/396284,Zak Dearnley,Right Winger,-1,1998-09-28 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/anthony-martial/profil/spieler/182877,Anthony Martial,Centre-Forward,30000000.00,1995-12-05 00:00:00,France
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/memphis-depay/profil/spieler/167850,Memphis Depay,Centre-Forward,19000000.00,1994-02-13 00:00:00,Netherlands
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/wayne-rooney/profil/spieler/3332,Wayne Rooney,Centre-Forward,15000000.00,1985-10-24 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/zlatan-ibrahimovic/profil/spieler/3455,Zlatan Ibrahimovic,Centre-Forward,10000000.00,1981-10-03 00:00:00,Sweden
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,/james-wilson/profil/spieler/214104,James Wilson,Centre-Forward,2000000.00,1995-12-01 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/wojciech-szczesny/profil/spieler/44058,Wojciech Szczesny,Goalkeeper,17000000.00,1990-04-18 00:00:00,Poland
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/david-ospina/profil/spieler/73396,David Ospina,Goalkeeper,7000000.00,1988-08-31 00:00:00,Colombia
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/petr-cech/profil/spieler/5658,Petr Cech,Goalkeeper,7000000.00,1982-05-20 00:00:00,Czech Republic
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/emiliano-martinez/profil/spieler/111873,Emiliano Martínez,Goalkeeper,1000000.00,1992-09-02 00:00:00,Argentina
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/matt-macey/profil/spieler/220491,Matt Macey,Goalkeeper,500000,1994-09-09 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/shkodran-mustafi/profil/spieler/88590,Shkodran Mustafi,Centre-Back,30000000.00,1992-04-17 00:00:00,Germany
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/laurent-koscielny/profil/spieler/76277,Laurent Koscielny,Centre-Back,22000000.00,1985-09-10 00:00:00,France
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/calum-chambers/profil/spieler/215118,Calum Chambers,Centre-Back,14000000.00,1995-01-20 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/gabriel-paulista/profil/spieler/149498,Gabriel Paulista,Centre-Back,13000000.00,1990-11-26 00:00:00,Brazil
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/rob-holding/profil/spieler/253341,Rob Holding,Centre-Back,7000000.00,1995-09-20 00:00:00,England
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/per-mertesacker/profil/spieler/6710,Per Mertesacker,Centre-Back,6000000.00,1984-09-29 00:00:00,Germany
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,/nacho-monreal/profil/spieler/43003,Nacho Monreal,Left-Back,13000000.00,1986-02-26 00:00:00,Spain
