club_reference,href,name_and_surname,position,market_value,date_of_birth,country
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/eduardo/profil/spieler/34159,Eduardo,Goalkeeper,750000,1982-09-19 00:00:00,Portugal
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/jamal-blackman/profil/spieler/128898,Jamal Blackman,Goalkeeper,500000,1993-10-27 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/rob-green/profil/spieler/11680,Rob Green,Goalkeeper,250000,1980-01-18 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/jamie-cumming/profil/spieler/396859,Jamie Cumming,Goalkeeper,-1,1999-09-04 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/marcin-bulka/profil/spieler/465955,Marcin Bulka,Goalkeeper,-1,1999-10-04 00:00:00,Poland
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/antonio-rudiger/profil/spieler/86202,Antonio Rüdiger,Centre-Back,50000000.00,1993-03-03 00:00:00,Germany
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/andreas-christensen/profil/spieler/196948,Andreas Christensen,Centre-Back,30000000.00,1996-04-10 00:00:00,Denmark
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/kurt-zouma/profil/spieler/157509,Kurt Zouma,Centre-Back,25000000.00,1994-10-27 00:00:00,France
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/david-luiz/profil/spieler/46741,David Luiz,Centre-Back,20000000.00,1987-04-22 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/ethan-ampadu/profil/spieler/392771,Ethan Ampadu,Centre-Back,10000000.00,2000-09-14 00:00:00,Wales
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/gary-cahill/profil/spieler/27511,Gary Cahill,Centre-Back,8000000.00,1985-12-19 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/kenneth-omeruo/profil/spieler/131708,Kenneth Omeruo,Centre-Back,5000000.00,1993-10-17 00:00:00,Nigeria
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/tomas-kalas/profil/spieler/148657,Tomas Kalas,Centre-Back,4000000.00,1993-05-15 00:00:00,Czech Republic
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/michael-hector/profil/spieler/157490,Michael Hector,Centre-Back,3000000.00,1992-07-19 00:00:00,Jamaica
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/matt-miazga/profil/spieler/245893,Matt Miazga,Centre-Back,3000000.00,1995-07-19 00:00:00,United States
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/marc-guehi/profil/spieler/392757,Marc Guehi,Centre-Back,-1,2000-07-13 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/marcos-alonso/profil/spieler/112515,Marcos Alonso,Left-Back,40000000.00,1990-12-28 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/emerson/profil/spieler/181778,Emerson,Left-Back,15000000.00,1994-08-03 00:00:00,Italy
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/abdul-rahman-baba/profil/spieler/224884,Abdul Rahman Baba,Left-Back,5000000.00,1994-07-02 00:00:00,Ghana
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/cesar-azpilicueta/profil/spieler/57500,César Azpilicueta,Right-Back,35000000.00,1989-08-28 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/ola-aina/profil/spieler/236490,Ola Aina,Right-Back,10000000.00,1996-10-08 00:00:00,Nigeria
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/todd-kane/profil/spieler/154287,Todd Kane,Right-Back,1000000.00,1993-09-17 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/jorginho/profil/spieler/102017,Jorginho,Defensive Midfield,65000000.00,1991-12-20 00:00:00,Italy
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/tiemoue-bakayoko/profil/spieler/182618,Tiemoué Bakayoko,Defensive Midfield,35000000.00,1994-08-17 00:00:00,France
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/ngolo-kante/profil/spieler/225083,N'Golo Kanté,Central Midfield,100000000.00,1991-03-29 00:00:00,France
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/mateo-kovacic/profil/spieler/51471,Mateo Kovacic,Central Midfield,35000000.00,1994-05-06 00:00:00,Croatia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/ross-barkley/profil/spieler/131978,Ross Barkley,Central Midfield,30000000.00,1993-12-05 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/ruben-loftus-cheek/profil/spieler/202886,Ruben Loftus-Cheek,Central Midfield,30000000.00,1996-01-23 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/cesc-fabregas/profil/spieler/8806,Cesc Fàbregas,Central Midfield,15000000.00,1987-05-04 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/mario-pasalic/profil/spieler/205938,Mario Pasalic,Central Midfield,10000000.00,1995-02-09 00:00:00,Croatia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/marco-van-ginkel/profil/spieler/147034,Marco van Ginkel,Central Midfield,10000000.00,1992-12-01 00:00:00,Netherlands
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/danny-drinkwater/profil/spieler/73491,Danny Drinkwater,Central Midfield,8000000.00,1990-03-05 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/lewis-baker/profil/spieler/198589,Lewis Baker,Central Midfield,4000000.00,1995-04-25 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/conor-gallagher/profil/spieler/488362,Conor Gallagher,Central Midfield,-1,2000-02-06 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/george-mceachran/profil/spieler/392766,George McEachran,Central Midfield,-1,2000-08-30 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/davide-zappacosta/profil/spieler/173859,Davide Zappacosta,Right Midfield,15000000.00,1992-06-11 00:00:00,Italy
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/victor-moses/profil/spieler/59866,Victor Moses,Right Midfield,11000000.00,1990-12-12 00:00:00,Nigeria
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/danilo-pantic/profil/spieler/222830,Danilo Pantic,Attacking Midfield,2750000.00,1996-10-26 00:00:00,Serbia
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/charly-musonda-jr-/profil/spieler/177862,Charly Musonda Jr.,Attacking Midfield,2000000.00,1996-10-15 00:00:00,Belgium
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/nathan/profil/spieler/294798,Nathan,Attacking Midfield,900000,1996-03-13 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/eden-hazard/profil/spieler/50202,Eden Hazard,Left Winger,150000000.00,1991-01-07 00:00:00,Belgium
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/callum-hudson-odoi/profil/spieler/392768,Callum Hudson-Odoi,Left Winger,35000000.00,2000-11-07 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/kenedy/profil/spieler/281404,Kenedy,Left Winger,10000000.00,1996-02-08 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/christian-pulisic/profil/spieler/315779,Christian Pulisic,Right Winger,60000000.00,1998-09-18 00:00:00,United States
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/willian/profil/spieler/52769,Willian,Right Winger,40000000.00,1988-08-09 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/pedro/profil/spieler/65278,Pedro,Right Winger,20000000.00,1987-07-28 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/lucas-piazon/profil/spieler/176485,Lucas Piazon,Right Winger,1500000.00,1994-01-20 00:00:00,Brazil
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/alvaro-morata/profil/spieler/128223,Álvaro Morata,Centre-Forward,50000000.00,1992-10-23 00:00:00,Spain
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/gonzalo-higuain/profil/spieler/39153,Gonzalo Higuaín,Centre-Forward,35000000.00,1987-12-10 00:00:00,Argentina
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/michy-batshuayi/profil/spieler/179184,Michy Batshuayi,Centre-Forward,30000000.00,1993-10-02 00:00:00,Belgium
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/tammy-abraham/profil/spieler/331726,Tammy Abraham,Centre-Forward,20000000.00,1997-10-02 00:00:00,England
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,/olivier-giroud/profil/spieler/82442,Olivier Giroud,Centre-Forward,15000000.00,1986-09-30 00:00:00,France
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/alisson/profil/spieler/105470,Alisson,Goalkeeper,80000000.00,1992-10-02 00:00:00,Brazil
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/simon-mignolet/profil/spieler/50219,Simon Mignolet,Goalkeeper,8000000.00,1988-03-06 00:00:00,Belgium
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/loris-karius/profil/spieler/85864,Loris Karius,Goalkeeper,5000000.00,1993-06-22 00:00:00,Germany
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/adam-bogdan/profil/spieler/55247,Ádám Bogdán,Goalkeeper,500000,1987-09-27 00:00:00,Hungary
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/kamil-grabara/profil/spieler/346551,Kamil Grabara,Goalkeeper,400000,1999-01-08 00:00:00,Poland
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/caoimhin-kelleher/profil/spieler/340918,Caoimhin Kelleher,Goalkeeper,-1,1998-11-23 00:00:00,Ireland
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/virgil-van-dijk/profil/spieler/139208,Virgil van Dijk,Centre-Back,90000000.00,1991-07-08 00:00:00,Netherlands
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/joe-gomez/profil/spieler/256178,Joe Gomez,Centre-Back,35000000.00,1997-05-23 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/joel-matip/profil/spieler/82105,Joel Matip,Centre-Back,30000000.00,1991-08-08 00:00:00,Cameroon
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/dejan-lovren/profil/spieler/37838,Dejan Lovren,Centre-Back,20000000.00,1989-07-05 00:00:00,Croatia
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/andrew-robertson/profil/spieler/234803,Andrew Robertson,Left-Back,60000000.00,1994-03-11 00:00:00,Scotland
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/alberto-moreno/profil/spieler/207917,Alberto Moreno,Left-Back,9000000.00,1992-07-05 00:00:00,Spain
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/trent-alexander-arnold/profil/spieler/314353,Trent Alexander-Arnold,Right-Back,80000000.00,1998-10-07 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/nathaniel-clyne/profil/spieler/85177,Nathaniel Clyne,Right-Back,12000000.00,1991-04-05 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/connor-randall/profil/spieler/262545,Connor Randall,Right-Back,500000,1995-10-21 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/ki-jana-hoever/profil/spieler/485583,Ki-Jana Hoever,Right-Back,-1,2002-01-18 00:00:00,Netherlands
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/fabinho/profil/spieler/225693,Fabinho,Defensive Midfield,50000000.00,1993-10-23 00:00:00,Brazil
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/marko-grujic/profil/spieler/222813,Marko Grujic,Defensive Midfield,20000000.00,1996-04-13 00:00:00,Serbia
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/naby-keita/profil/spieler/302215,Naby Keïta,Central Midfield,60000000.00,1995-02-10 00:00:00,Guinea
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/georginio-wijnaldum/profil/spieler/49499,Georginio Wijnaldum,Central Midfield,50000000.00,1990-11-11 00:00:00,Netherlands
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/jordan-henderson/profil/spieler/61651,Jordan Henderson,Central Midfield,35000000.00,1990-06-17 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/alex-oxlade-chamberlain/profil/spieler/143424,Alex Oxlade-Chamberlain,Central Midfield,35000000.00,1993-08-15 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/james-milner/profil/spieler/3333,James Milner,Central Midfield,15000000.00,1986-01-04 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/adam-lallana/profil/spieler/43530,Adam Lallana,Attacking Midfield,15000000.00,1988-05-10 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/ben-woodburn/profil/spieler/344015,Ben Woodburn,Attacking Midfield,5000000.00,1999-10-15 00:00:00,Wales
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/curtis-jones/profil/spieler/433188,Curtis Jones,Attacking Midfield,-1,2001-01-30 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/isaac-christie-davies/profil/spieler/264660,Isaac Christie-Davies,Attacking Midfield,-1,1997-10-18 00:00:00,Wales
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/sadio-mane/profil/spieler/200512,Sadio Mané,Left Winger,120000000.00,1992-04-10 00:00:00,Senegal
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/rafael-camacho/profil/spieler/400831,Rafael Camacho,Left Winger,-1,2000-05-22 00:00:00,Portugal
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/mohamed-salah/profil/spieler/148455,Mohamed Salah,Right Winger,150000000.00,1992-06-15 00:00:00,Egypt
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/xherdan-shaqiri/profil/spieler/86792,Xherdan Shaqiri,Right Winger,25000000.00,1991-10-10 00:00:00,Switzerland
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/harry-wilson/profil/spieler/279455,Harry Wilson,Right Winger,12000000.00,1997-03-22 00:00:00,Wales
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/sheyi-ojo/profil/spieler/236510,Sheyi Ojo,Right Winger,2000000.00,1997-06-19 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/roberto-firmino/profil/spieler/131789,Roberto Firmino,Centre-Forward,80000000.00,1991-10-02 00:00:00,Brazil
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/divock-origi/profil/spieler/148368,Divock Origi,Centre-Forward,20000000.00,1995-04-18 00:00:00,Belgium
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/dominic-solanke/profil/spieler/258889,Dominic Solanke,Centre-Forward,18000000.00,1997-09-14 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/danny-ings/profil/spieler/134294,Danny Ings,Centre-Forward,15000000.00,1992-07-23 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/daniel-sturridge/profil/spieler/47082,Daniel Sturridge,Centre-Forward,15000000.00,1989-09-01 00:00:00,England
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,/rhian-brewster/profil/spieler/406560,Rhian Brewster,Centre-Forward,-1,2000-04-01 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/david-de-gea/profil/spieler/59377,David de Gea,Goalkeeper,65000000.00,1990-11-07 00:00:00,Spain
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/sergio-romero/profil/spieler/30690,Sergio Romero,Goalkeeper,3500000.00,1987-02-22 00:00:00,Argentina
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/joel-pereira/profil/spieler/192611,Joel Pereira,Goalkeeper,850000,1996-06-28 00:00:00,Portugal
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/lee-grant/profil/spieler/13460,Lee Grant,Goalkeeper,750000,1983-01-27 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/victor-lindelof/profil/spieler/184573,Victor Lindelöf,Centre-Back,35000000.00,1994-07-17 00:00:00,Sweden
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/eric-bailly/profil/spieler/286384,Eric Bailly,Centre-Back,25000000.00,1994-04-12 00:00:00,Cote d'Ivoire
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/phil-jones/profil/spieler/117996,Phil Jones,Centre-Back,20000000.00,1992-02-21 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/chris-smalling/profil/spieler/103427,Chris Smalling,Centre-Back,20000000.00,1989-11-22 00:00:00,England
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,/marcos-rojo/profil/spieler/93176,Marcos Rojo,Centre-Back,12000000.00,1990-03-20 00:00:00,Argentina
