,club_reference,href,name_and_surname,position,market_value,date_of_birth,country
14,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/jake-clarke-salter/profil/spieler/316551,Jake Clarke-Salter,Centre-Back,€1.00m ,"Sep 22, 1997 (19)",England
15,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/marcos-alonso/profil/spieler/112515,Marcos Alonso,Left-Back,€40.00m ,"Dec 28, 1990 (26)",Spain
16,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/emerson/profil/spieler/181778,Emerson,Left-Back,€20.00m ,"Aug 3, 1994 (22)",Italy
17,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/cesar-azpilicueta/profil/spieler/57500,César Azpilicueta,Right-Back,€40.00m ,"Aug 28, 1989 (27)",Spain
18,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/ola-aina/profil/spieler/236490,Ola Aina,Right-Back,€1.50m ,"Oct 8, 1996 (20)",Nigeria
19,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/todd-kane/profil/spieler/154287,Todd Kane,Right-Back,€1.25m ,"Sep 17, 1993 (23)",England
20,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/wallace-oliveira/profil/spieler/181779,Wallace Oliveira,Right-Back,€1.00m ,"May 1, 1994 (23)",Brazil
21,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/dujon-sterling/profil/spieler/346315,Dujon Sterling,Right-Back, ,"Oct 24, 1999 (17)",England
22,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/tiemoue-bakayoko/profil/spieler/182618,Tiemoué Bakayoko,Defensive Midfield,€40.00m ,"Aug 17, 1994 (22)",France
23,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/trevoh-chalobah/profil/spieler/346314,Trevoh Chalobah,Defensive Midfield, ,"Jul 5, 1999 (17)",England
24,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/ngolo-kante/profil/spieler/225083,N'Golo Kanté,Central Midfield,€60.00m ,"Mar 29, 1991 (26)",France
25,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/cesc-fabregas/profil/spieler/8806,Cesc Fàbregas,Central Midfield,€30.00m ,"May 4, 1987 (30)",Spain
26,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/ross-barkley/profil/spieler/131978,Ross Barkley,Central Midfield,€25.00m ,"Dec 5, 1993 (23)",England
27,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/danny-drinkwater/profil/spieler/73491,Danny Drinkwater,Central Midfield,€20.00m ,"Mar 5, 1990 (27)",England
28,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/ruben-loftus-cheek/profil/spieler/202886,Ruben Loftus-Cheek,Central Midfield,€15.00m ,"Jan 23, 1996 (21)",England
29,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/marco-van-ginkel/profil/spieler/147034,Marco van Ginkel,Central Midfield,€12.00m ,"Dec 1, 1992 (24)",Netherlands
30,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/lewis-baker/profil/spieler/198589,Lewis Baker,Central Midfield,€5.50m ,"Apr 25, 1995 (22)",England
31,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/kyle-scott/profil/spieler/258888,Kyle Scott,Central Midfield, ,"Dec 22, 1997 (19)",United States
32,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/victor-moses/profil/spieler/59866,Victor Moses,Right Midfield,€20.00m ,"Dec 12, 1990 (26)",Nigeria
33,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/davide-zappacosta/profil/spieler/173859,Davide Zappacosta,Right Midfield,€20.00m ,"Jun 11, 1992 (25)",Italy
34,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/charly-musonda-jr-/profil/spieler/177862,Charly Musonda Jr.,Attacking Midfield,€5.00m ,"Oct 15, 1996 (20)",Belgium
35,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/eden-hazard/profil/spieler/50202,Eden Hazard,Left Winger,€110.00m ,"Jan 7, 1991 (26)",Belgium
36,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/kenedy/profil/spieler/281404,Kenedy,Left Winger,€10.00m ,"Feb 8, 1996 (21)",Brazil
37,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/jeremie-boga/profil/spieler/216569,Jérémie Boga,Left Winger,€2.50m ,"Jan 3, 1997 (20)",Cote d'Ivoire
38,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/callum-hudson-odoi/profil/spieler/392768,Callum Hudson-Odoi,Left Winger, ,"Nov 7, 2000 (16)",England
39,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/willian/profil/spieler/52769,Willian,Right Winger,€32.00m ,"Aug 9, 1988 (28)",Brazil
40,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/pedro/profil/spieler/65278,Pedro,Right Winger,€25.00m ,"Jul 28, 1987 (29)",Spain
41,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/lucas-piazon/profil/spieler/176485,Lucas Piazon,Right Winger,€2.50m ,"Jan 20, 1994 (23)",Brazil
42,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/alvaro-morata/profil/spieler/128223,Álvaro Morata,Centre-Forward,€65.00m ,"Oct 23, 1992 (24)",Spain
43,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/michy-batshuayi/profil/spieler/179184,Michy Batshuayi,Centre-Forward,€40.00m ,"Oct 2, 1993 (23)",Belgium
44,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/olivier-giroud/profil/spieler/82442,Olivier Giroud,Centre-Forward,€18.00m ,"Sep 30, 1986 (30)",France
45,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2017,/tammy-abraham/profil/spieler/331726,Tammy Abraham,Centre-Forward,€10.00m ,"Oct 2, 1997 (19)",England
46,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/david-de-gea/profil/spieler/59377,David de Gea,Goalkeeper,€70.00m ,"Nov 7, 1990 (26)",Spain
47,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/sergio-romero/profil/spieler/30690,Sergio Romero,Goalkeeper,€5.00m ,"Feb 22, 1987 (30)",Argentina
48,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/sam-johnstone/profil/spieler/110864,Sam Johnstone,Goalkeeper,€2.50m ,"Mar 25, 1993 (24)",England
49,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/joel-pereira/profil/spieler/192611,Joel Pereira,Goalkeeper,€1.00m ,"Jun 28, 1996 (21)",Portugal
50,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/eric-bailly/profil/spieler/286384,Eric Bailly,Centre-Back,€35.00m ,"Apr 12, 1994 (23)",Cote d'Ivoire
51,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/victor-lindelof/profil/spieler/184573,Victor Lindelöf,Centre-Back,€25.00m ,"Jul 17, 1994 (22)",Sweden
52,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/phil-jones/profil/spieler/117996,Phil Jones,Centre-Back,€20.00m ,"Feb 21, 1992 (25)",England
53,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/marcos-rojo/profil/spieler/93176,Marcos Rojo,Centre-Back,€18.00m ,"Mar 20, 1990 (27)",Argentina
54,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/chris-smalling/profil/spieler/103427,Chris Smalling,Centre-Back,€18.00m ,"Nov 22, 1989 (27)",England
55,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/daley-blind/profil/spieler/12282,Daley Blind,Centre-Back,€18.00m ,"Mar 9, 1990 (27)",Netherlands
56,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/axel-tuanzebe/profil/spieler/342046,Axel Tuanzebe,Centre-Back,€1.00m ,"Nov 14, 1997 (19)",England
57,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/luke-shaw/profil/spieler/183288,Luke Shaw,Left-Back,€15.00m ,"Jul 12, 1995 (21)",England
58,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/cameron-borthwick-jackson/profil/spieler/258879,Cameron Borthwick-Jackson,Left-Back,€3.00m ,"Feb 2, 1997 (20)",England
59,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/matteo-darmian/profil/spieler/54906,Matteo Darmian,Right-Back,€10.00m ,"Dec 2, 1989 (27)",Italy
60,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/antonio-valencia/profil/spieler/33544,Antonio Valencia,Right-Back,€8.00m ,"Aug 4, 1985 (31)",Ecuador
61,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/timothy-fosu-mensah/profil/spieler/315131,Timothy Fosu-Mensah,Right-Back,€7.00m ,"Jan 2, 1998 (19)",Netherlands
62,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/nemanja-matic/profil/spieler/74683,Nemanja Matic,Defensive Midfield,€40.00m ,"Aug 1, 1988 (28)",Serbia
63,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/michael-carrick/profil/spieler/3878,Michael Carrick,Defensive Midfield,€1.00m ,"Jul 28, 1981 (35)",England
64,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/paul-pogba/profil/spieler/122153,Paul Pogba,Central Midfield,€90.00m ,"Mar 15, 1993 (24)",France
65,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/ander-herrera/profil/spieler/99343,Ander Herrera,Central Midfield,€30.00m ,"Aug 14, 1989 (27)",Spain
66,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/marouane-fellaini/profil/spieler/39679,Marouane Fellaini,Central Midfield,€12.00m ,"Nov 22, 1987 (29)",Belgium
67,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/scott-mctominay/profil/spieler/315969,Scott McTominay,Central Midfield,€7.00m ,"Dec 8, 1996 (20)",Scotland
68,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/ethan-hamilton/profil/spieler/396286,Ethan Hamilton,Central Midfield, ,"Oct 18, 1998 (18)",Scotland
69,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/ashley-young/profil/spieler/14086,Ashley Young,Left Midfield,€7.00m ,"Jul 9, 1985 (31)",England
70,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/jesse-lingard/profil/spieler/141660,Jesse Lingard,Attacking Midfield,€35.00m ,"Dec 15, 1992 (24)",England
71,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,Attacking Midfield,€35.00m ,"Jan 21, 1989 (28)",Armenia
72,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/juan-mata/profil/spieler/44068,Juan Mata,Attacking Midfield,€30.00m ,"Apr 28, 1988 (29)",Spain
73,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/angel-gomes/profil/spieler/392770,Angel Gomes,Attacking Midfield, ,"Aug 31, 2000 (16)",England
74,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/marcus-rashford/profil/spieler/258923,Marcus Rashford,Left Winger,€65.00m ,"Oct 31, 1997 (19)",England
75,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/romelu-lukaku/profil/spieler/96341,Romelu Lukaku,Centre-Forward,€90.00m ,"May 13, 1993 (24)",Belgium
76,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/alexis-sanchez/profil/spieler/40433,Alexis Sánchez,Centre-Forward,€70.00m ,"Dec 19, 1988 (28)",Chile
77,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/anthony-martial/profil/spieler/182877,Anthony Martial,Centre-Forward,€65.00m ,"Dec 5, 1995 (21)",France
78,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/wayne-rooney/profil/spieler/3332,Wayne Rooney,Centre-Forward,€10.00m ,"Oct 24, 1985 (31)",England
79,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/zlatan-ibrahimovic/profil/spieler/3455,Zlatan Ibrahimovic,Centre-Forward,€4.00m ,"Oct 3, 1981 (35)",Sweden
80,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2017,/james-wilson/profil/spieler/214104,James Wilson,Centre-Forward,€2.00m ,"Dec 1, 1995 (21)",England
81,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/david-ospina/profil/spieler/73396,David Ospina,Goalkeeper,€5.00m ,"Aug 31, 1988 (28)",Colombia
82,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/petr-cech/profil/spieler/5658,Petr Cech,Goalkeeper,€3.00m ,"May 20, 1982 (35)",Czech Republic
83,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/matt-macey/profil/spieler/220491,Matt Macey,Goalkeeper,€500Th. ,"Sep 9, 1994 (22)",England
84,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/dejan-iliev/profil/spieler/205757,Dejan Iliev,Goalkeeper, ,"Feb 25, 1995 (22)",North Macedonia
85,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/shkodran-mustafi/profil/spieler/88590,Shkodran Mustafi,Centre-Back,€25.00m ,"Apr 17, 1992 (25)",Germany
86,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/laurent-koscielny/profil/spieler/76277,Laurent Koscielny,Centre-Back,€15.00m ,"Sep 10, 1985 (31)",France
87,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/calum-chambers/profil/spieler/215118,Calum Chambers,Centre-Back,€14.00m ,"Jan 20, 1995 (22)",England
88,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/rob-holding/profil/spieler/253341,Rob Holding,Centre-Back,€7.00m ,"Sep 20, 1995 (21)",England
89,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/konstantinos-mavropanos/profil/spieler/415912,Konstantinos Mavropanos,Centre-Back,€3.00m ,"Dec 11, 1997 (19)",Greece
90,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/per-mertesacker/profil/spieler/6710,Per Mertesacker,Centre-Back,€1.00m ,"Sep 29, 1984 (32)",Germany
91,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/sead-kolasinac/profil/spieler/94005,Sead Kolasinac,Left-Back,€18.00m ,"Jun 20, 1993 (24)",Bosnia-Herzegovina
92,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/nacho-monreal/profil/spieler/43003,Nacho Monreal,Left-Back,€13.00m ,"Feb 26, 1986 (31)",Spain
93,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/cohen-bramall/profil/spieler/480191,Cohen Bramall,Left-Back,€250Th. ,"Apr 2, 1996 (21)",England
94,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/hector-bellerin/profil/spieler/191217,Héctor Bellerín,Right-Back,€40.00m ,"Mar 19, 1995 (22)",Spain
95,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/mathieu-debuchy/profil/spieler/27306,Mathieu Debuchy,Right-Back,€4.50m ,"Jul 28, 1985 (31)",France
96,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/carl-jenkinson/profil/spieler/126321,Carl Jenkinson,Right-Back,€3.50m ,"Feb 8, 1992 (25)",England
97,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/jordi-osei-tutu/profil/spieler/397099,Jordi Osei-Tutu,Right-Back, ,"Oct 2, 1998 (18)",England
98,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/granit-xhaka/profil/spieler/111455,Granit Xhaka,Defensive Midfield,€40.00m ,"Sep 27, 1992 (24)",Switzerland
99,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/francis-coquelin/profil/spieler/74869,Francis Coquelin,Defensive Midfield,€12.00m ,"May 13, 1991 (26)",France
100,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/mohamed-elneny/profil/spieler/160438,Mohamed Elneny,Defensive Midfield,€10.00m ,"Jul 11, 1992 (24)",Egypt
101,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/krystian-bielik/profil/spieler/287247,Krystian Bielik,Defensive Midfield,€2.00m ,"Jan 4, 1998 (19)",Poland
102,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/charlie-gilmour/profil/spieler/293726,Charlie Gilmour,Defensive Midfield, ,"Feb 11, 1999 (18)",Scotland
103,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/ben-sheaf/profil/spieler/314384,Ben Sheaf,Defensive Midfield, ,"Feb 5, 1998 (19)",England
104,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/aaron-ramsey/profil/spieler/50057,Aaron Ramsey,Central Midfield,€45.00m ,"Dec 26, 1990 (26)",Wales
105,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/alex-oxlade-chamberlain/profil/spieler/143424,Alex Oxlade-Chamberlain,Central Midfield,€40.00m ,"Aug 15, 1993 (23)",England
106,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/jack-wilshere/profil/spieler/74223,Jack Wilshere,Central Midfield,€20.00m ,"Jan 1, 1992 (25)",England
107,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/santi-cazorla/profil/spieler/15799,Santi Cazorla,Central Midfield,€2.50m ,"Dec 13, 1984 (32)",Spain
108,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/marcus-mcguane/profil/spieler/340320,Marcus McGuane,Central Midfield,€500Th. ,"Feb 2, 1999 (18)",England
109,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/josh-dasilva/profil/spieler/340321,Josh Dasilva,Central Midfield, ,"Oct 23, 1998 (18)",England
110,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/joe-willock/profil/spieler/340329,Joe Willock,Central Midfield, ,"Aug 20, 1999 (17)",England
111,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/ainsley-maitland-niles/profil/spieler/285845,Ainsley Maitland-Niles,Right Midfield,€7.00m ,"Aug 29, 1997 (19)",England
112,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/mesut-ozil/profil/spieler/35664,Mesut Özil,Attacking Midfield,€50.00m ,"Oct 15, 1988 (28)",Germany
113,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,Attacking Midfield,€35.00m ,"Jan 21, 1989 (28)",Armenia
114,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/jeff-reine-adelaide/profil/spieler/326300,Jeff Reine-Adélaïde,Attacking Midfield,€3.00m ,"Jan 17, 1998 (19)",France
115,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/vlad-dragomir/profil/spieler/319213,Vlad Dragomir,Attacking Midfield,€50Th. ,"Apr 24, 1999 (18)",Romania
116,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/alex-iwobi/profil/spieler/242631,Alex Iwobi,Left Winger,€15.00m ,"May 3, 1996 (21)",Nigeria
117,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/theo-walcott/profil/spieler/33713,Theo Walcott,Right Winger,€20.00m ,"Mar 16, 1989 (28)",England
118,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/reiss-nelson/profil/spieler/340325,Reiss Nelson,Right Winger, ,"Dec 10, 1999 (17)",England
119,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/pierre-emerick-aubameyang/profil/spieler/58864,Pierre-Emerick Aubameyang,Centre-Forward,€75.00m ,"Jun 18, 1989 (28)",Gabon
120,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/alexis-sanchez/profil/spieler/40433,Alexis Sánchez,Centre-Forward,€70.00m ,"Dec 19, 1988 (28)",Chile
121,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/alexandre-lacazette/profil/spieler/93720,Alexandre Lacazette,Centre-Forward,€60.00m ,"May 28, 1991 (26)",France
122,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/olivier-giroud/profil/spieler/82442,Olivier Giroud,Centre-Forward,€18.00m ,"Sep 30, 1986 (30)",France
123,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/danny-welbeck/profil/spieler/67063,Danny Welbeck,Centre-Forward,€15.00m ,"Nov 26, 1990 (26)",England
124,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/chuba-akpom/profil/spieler/197642,Chuba Akpom,Centre-Forward,€1.20m ,"Oct 9, 1995 (21)",England
125,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2017,/eddie-nketiah/profil/spieler/340324,Eddie Nketiah,Centre-Forward, ,"May 30, 1999 (18)",England
126,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/ederson/profil/spieler/238223,Ederson,Goalkeeper,€50.00m ,"Aug 17, 1993 (23)",Brazil
127,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/joe-hart/profil/spieler/40204,Joe Hart,Goalkeeper,€10.00m ,"Apr 19, 1987 (30)",England
128,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/claudio-bravo/profil/spieler/40423,Claudio Bravo,Goalkeeper,€3.50m ,"Apr 13, 1983 (34)",Chile
129,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/angus-gunn/profil/spieler/201574,Angus Gunn,Goalkeeper,€2.00m ,"Jan 22, 1996 (21)",England
130,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/john-stones/profil/spieler/186590,John Stones,Centre-Back,€50.00m ,"May 28, 1994 (23)",England
131,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/aymeric-laporte/profil/spieler/176553,Aymeric Laporte,Centre-Back,€50.00m ,"May 27, 1994 (23)",France
132,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/nicolas-otamendi/profil/spieler/54781,Nicolás Otamendi,Centre-Back,€35.00m ,"Feb 12, 1988 (29)",Argentina
133,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/eliaquim-mangala/profil/spieler/90681,Eliaquim Mangala,Centre-Back,€15.00m ,"Feb 13, 1991 (26)",France
134,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/vincent-kompany/profil/spieler/9594,Vincent Kompany,Centre-Back,€10.00m ,"Apr 10, 1986 (31)",Belgium
135,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/tosin-adarabioyo/profil/spieler/258878,Tosin Adarabioyo,Centre-Back,€1.00m ,"Sep 24, 1997 (19)",England
136,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/benjamin-mendy/profil/spieler/157495,Benjamin Mendy,Left-Back,€40.00m ,"Jul 17, 1994 (22)",France
137,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/oleksandr-zinchenko/profil/spieler/203853,Oleksandr Zinchenko,Left-Back,€7.00m ,"Dec 15, 1996 (20)",Ukraine
138,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2017,/kyle-walker/profil/spieler/95424,Kyle Walker,Right-Back,€50.00m ,"May 28, 1990 (27)",England
