,club_reference,href,name_and_surname,position,market_value,date_of_birth,country
45,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/dejan-lovren/profil/spieler/37838,Dejan Lovren,Centre-Back,€16.00m ,"Jul 5, 1989 (29)",Croatia
46,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/sepp-van-den-berg/profil/spieler/541231,Sepp van den Berg,Centre-Back,€1.80m ,"Dec 20, 2001 (17)",Netherlands
47,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/nathaniel-phillips/profil/spieler/371814,Nathaniel Phillips,Centre-Back,€800Th. ,"Mar 21, 1997 (22)",England
48,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/tom-clayton/profil/spieler/546194,Tom Clayton,Centre-Back, ,"Dec 16, 2000 (18)",Scotland
49,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/morgan-boyes/profil/spieler/554250,Morgan Boyes,Centre-Back, ,"Apr 22, 2001 (18)",Wales
50,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/billy-koumetio/profil/spieler/696324,Billy Koumetio,Centre-Back, ,"Nov 14, 2002 (16)",France
51,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/andrew-robertson/profil/spieler/234803,Andrew Robertson,Left-Back,€64.00m ,"Mar 11, 1994 (25)",Scotland
52,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/yasser-larouci/profil/spieler/554251,Yasser Larouci,Left-Back,€1.80m ,"Jan 1, 2001 (18)",Algeria
53,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/tony-gallacher/profil/spieler/344579,Tony Gallacher,Left-Back,€250Th. ,"Jul 23, 1999 (19)",Scotland
54,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/adam-lewis/profil/spieler/347481,Adam Lewis,Left-Back, ,"Nov 8, 1999 (19)",England
55,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/james-norris/profil/spieler/618495,James Norris,Left-Back, ,"Apr 4, 2003 (16)",England
56,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/trent-alexander-arnold/profil/spieler/314353,Trent Alexander-Arnold,Right-Back,€99.00m ,"Oct 7, 1998 (20)",England
57,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/nathaniel-clyne/profil/spieler/85177,Nathaniel Clyne,Right-Back,€8.00m ,"Apr 5, 1991 (28)",England
58,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/ki-jana-hoever/profil/spieler/485583,Ki-Jana Hoever,Right-Back,€3.60m ,"Jan 18, 2002 (17)",Netherlands
59,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/neco-williams/profil/spieler/503680,Neco Williams,Right-Back, ,"Apr 13, 2001 (18)",Wales
60,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/fabinho/profil/spieler/225693,Fabinho,Defensive Midfield,€56.00m ,"Oct 23, 1993 (25)",Brazil
61,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/pedro-chirivella/profil/spieler/242273,Pedro Chirivella,Defensive Midfield,€650Th. ,"May 23, 1997 (22)",Spain
62,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/leighton-clarkson/profil/spieler/470606,Leighton Clarkson,Defensive Midfield, ,"Oct 19, 2001 (17)",England
63,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/georginio-wijnaldum/profil/spieler/49499,Georginio Wijnaldum,Central Midfield,€40.00m ,"Nov 11, 1990 (28)",Netherlands
64,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/naby-keita/profil/spieler/302215,Naby Keïta,Central Midfield,€33.50m ,"Feb 10, 1995 (24)",Guinea
65,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/jordan-henderson/profil/spieler/61651,Jordan Henderson,Central Midfield,€28.00m ,"Jun 17, 1990 (29)",England
66,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/alex-oxlade-chamberlain/profil/spieler/143424,Alex Oxlade-Chamberlain,Central Midfield,€28.00m ,"Aug 15, 1993 (25)",England
67,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/james-milner/profil/spieler/3333,James Milner,Central Midfield,€6.50m ,"Jan 4, 1986 (33)",England
68,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/herbie-kane/profil/spieler/314253,Herbie Kane,Central Midfield,€250Th. ,"Nov 23, 1998 (20)",England
69,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/elijah-dixon-bonner/profil/spieler/433180,Elijah Dixon-Bonner,Central Midfield, ,"Jan 1, 2001 (18)",England
70,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/thomas-hill/profil/spieler/655990,Thomas Hill,Central Midfield, ,"Oct 13, 2002 (16)",England
71,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/adam-lallana/profil/spieler/43530,Adam Lallana,Attacking Midfield,€9.50m ,"May 10, 1988 (31)",England
72,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/ben-woodburn/profil/spieler/344015,Ben Woodburn,Attacking Midfield,€4.50m ,"Oct 15, 1999 (19)",Wales
73,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/curtis-jones/profil/spieler/433188,Curtis Jones,Attacking Midfield,€1.80m ,"Jan 30, 2001 (18)",England
74,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/isaac-christie-davies/profil/spieler/264660,Isaac Christie-Davies,Attacking Midfield,€250Th. ,"Oct 18, 1997 (21)",Wales
75,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/jake-cain/profil/spieler/565420,Jake Cain,Attacking Midfield, ,"Sep 2, 2001 (17)",England
76,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/sadio-mane/profil/spieler/200512,Sadio Mané,Left Winger,€120.00m ,"Apr 10, 1992 (27)",Senegal
77,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/takumi-minamino/profil/spieler/165793,Takumi Minamino,Left Winger,€10.00m ,"Jan 16, 1995 (24)",Japan
78,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/liam-millar/profil/spieler/487417,Liam Millar,Left Winger,€50Th. ,"Sep 27, 1999 (19)",Canada
79,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/mohamed-salah/profil/spieler/148455,Mohamed Salah,Right Winger,€120.00m ,"Jun 15, 1992 (27)",Egypt
80,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/xherdan-shaqiri/profil/spieler/86792,Xherdan Shaqiri,Right Winger,€16.00m ,"Oct 10, 1991 (27)",Switzerland
81,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/harvey-elliott/profil/spieler/565822,Harvey Elliott,Right Winger,€3.60m ,"Apr 4, 2003 (16)",England
82,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/sheyi-ojo/profil/spieler/236510,Sheyi Ojo,Right Winger,€1.60m ,"Jun 19, 1997 (22)",England
83,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/jack-bearne/profil/spieler/565419,Jack Bearne,Right Winger, ,"Sep 15, 2001 (17)",England
84,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/roberto-firmino/profil/spieler/131789,Roberto Firmino,Centre-Forward,€72.00m ,"Oct 2, 1991 (27)",Brazil
85,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/divock-origi/profil/spieler/148368,Divock Origi,Centre-Forward,€16.00m ,"Apr 18, 1995 (24)",Belgium
86,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/rhian-brewster/profil/spieler/406560,Rhian Brewster,Centre-Forward,€5.40m ,"Apr 1, 2000 (19)",England
87,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/joe-hardy/profil/spieler/382555,Joe Hardy,Centre-Forward, ,"Sep 26, 1998 (20)",England
88,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/luis-longstaff/profil/spieler/433182,Luis Longstaff,Centre-Forward, ,"Feb 24, 2001 (18)",England
89,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,/layton-stewart/profil/spieler/580801,Layton Stewart,Centre-Forward, ,"Sep 3, 2002 (16)",England
90,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/hugo-lloris/profil/spieler/17965,Hugo Lloris,Goalkeeper,€14.50m ,"Dec 26, 1986 (32)",France
91,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/paulo-gazzaniga/profil/spieler/195488,Paulo Gazzaniga,Goalkeeper,€2.80m ,"Jan 2, 1992 (27)",Argentina
92,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/michel-vorm/profil/spieler/26276,Michel Vorm,Goalkeeper,€800Th. ,"Oct 20, 1983 (35)",Netherlands
93,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/brandon-austin/profil/spieler/428016,Brandon Austin,Goalkeeper,€200Th. ,"Jan 8, 1999 (20)",England
94,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/alfie-whiteman/profil/spieler/282823,Alfie Whiteman,Goalkeeper, ,"Oct 2, 1998 (20)",England
95,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/davinson-sanchez/profil/spieler/341429,Davinson Sánchez,Centre-Back,€48.00m ,"Jun 12, 1996 (23)",Colombia
96,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/toby-alderweireld/profil/spieler/42710,Toby Alderweireld,Centre-Back,€24.00m ,"Mar 2, 1989 (30)",Belgium
97,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/eric-dier/profil/spieler/175722,Eric Dier,Centre-Back,€20.00m ,"Jan 15, 1994 (25)",England
98,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/jan-vertonghen/profil/spieler/43250,Jan Vertonghen,Centre-Back,€14.50m ,"Apr 24, 1987 (32)",Belgium
99,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/juan-foyth/profil/spieler/480763,Juan Foyth,Centre-Back,€13.50m ,"Jan 12, 1998 (21)",Argentina
100,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/japhet-tanganga/profil/spieler/346478,Japhet Tanganga,Centre-Back,€7.20m ,"Mar 31, 1999 (20)",England
101,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/cameron-carter-vickers/profil/spieler/341049,Cameron Carter-Vickers,Centre-Back,€2.00m ,"Dec 31, 1997 (21)",United States
102,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/malachi-fagan-walcott/profil/spieler/554173,Malachi Fagan-Walcott,Centre-Back, ,"Mar 11, 2002 (17)",England
103,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/ryan-sessegnon/profil/spieler/392775,Ryan Sessegnon,Left-Back,€31.50m ,"May 18, 2000 (19)",England
104,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/ben-davies/profil/spieler/192765,Ben Davies,Left-Back,€17.50m ,"Apr 24, 1993 (26)",Wales
105,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/danny-rose/profil/spieler/50174,Danny Rose,Left-Back,€16.00m ,"Jul 2, 1990 (28)",England
106,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/dennis-cirkin/profil/spieler/568006,Dennis Cirkin,Left-Back, ,"Apr 6, 2002 (17)",England
107,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/serge-aurier/profil/spieler/127032,Serge Aurier,Right-Back,€16.00m ,"Dec 24, 1992 (26)",Cote d'Ivoire
108,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/kyle-walker-peters/profil/spieler/341051,Kyle Walker-Peters,Right-Back,€8.00m ,"Apr 13, 1997 (22)",England
109,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/harry-winks/profil/spieler/249126,Harry Winks,Defensive Midfield,€32.00m ,"Feb 2, 1996 (23)",England
110,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/oliver-skipp/profil/spieler/406638,Oliver Skipp,Defensive Midfield,€7.20m ,"Sep 16, 2000 (18)",England
111,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/victor-wanyama/profil/spieler/77760,Victor Wanyama,Defensive Midfield,€6.50m ,"Jun 25, 1991 (28)",Kenya
112,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/harvey-white/profil/spieler/581598,Harvey White,Defensive Midfield, ,"Sep 19, 2001 (17)",England
113,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/tanguy-ndombele/profil/spieler/450936,Tanguy Ndombélé,Central Midfield,€52.00m ,"Dec 28, 1996 (22)",France
114,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/giovani-lo-celso/profil/spieler/348795,Giovani Lo Celso,Central Midfield,€40.00m ,"Apr 9, 1996 (23)",Argentina
115,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/moussa-sissoko/profil/spieler/46001,Moussa Sissoko,Central Midfield,€20.00m ,"Aug 16, 1989 (29)",France
116,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/gedson-fernandes/profil/spieler/337800,Gedson Fernandes,Central Midfield,€13.50m ,"Jan 9, 1999 (20)",Portugal
117,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/christian-eriksen/profil/spieler/69633,Christian Eriksen,Attacking Midfield,€68.00m ,"Feb 14, 1992 (27)",Denmark
118,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/dele-alli/profil/spieler/207929,Dele Alli,Attacking Midfield,€64.00m ,"Apr 11, 1996 (23)",England
119,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/heung-min-son/profil/spieler/91845,Heung-min Son,Left Winger,€64.00m ,"Jul 8, 1992 (26)","Korea, South"
120,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/steven-bergwijn/profil/spieler/284165,Steven Bergwijn,Left Winger,€28.00m ,"Oct 8, 1997 (21)",Netherlands
121,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/georges-kevin-nkoudou/profil/spieler/215679,Georges-Kevin N'Koudou,Left Winger,€3.50m ,"Feb 13, 1995 (24)",France
122,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/lucas-moura/profil/spieler/77100,Lucas Moura,Right Winger,€32.00m ,"Aug 13, 1992 (26)",Brazil
123,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/erik-lamela/profil/spieler/111630,Erik Lamela,Right Winger,€16.00m ,"Mar 4, 1992 (27)",Argentina
124,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/harry-kane/profil/spieler/132098,Harry Kane,Centre-Forward,€120.00m ,"Jul 28, 1993 (25)",England
125,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,/troy-parrott/profil/spieler/552655,Troy Parrott,Centre-Forward,€3.60m ,"Feb 4, 2002 (17)",Ireland
126,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/kepa/profil/spieler/192279,Kepa,Goalkeeper,€32.00m ,"Oct 3, 1994 (24)",Spain
127,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/willy-caballero/profil/spieler/19948,Willy Caballero,Goalkeeper,€600Th. ,"Sep 28, 1981 (37)",Argentina
128,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/jamie-cumming/profil/spieler/396859,Jamie Cumming,Goalkeeper,€450Th. ,"Sep 4, 1999 (19)",England
129,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/antonio-rudiger/profil/spieler/86202,Antonio Rüdiger,Centre-Back,€40.00m ,"Mar 3, 1993 (26)",Germany
130,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/kurt-zouma/profil/spieler/157509,Kurt Zouma,Centre-Back,€28.00m ,"Oct 27, 1994 (24)",France
131,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/andreas-christensen/profil/spieler/196948,Andreas Christensen,Centre-Back,€24.00m ,"Apr 10, 1996 (23)",Denmark
132,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/fikayo-tomori/profil/spieler/303254,Fikayo Tomori,Centre-Back,€16.00m ,"Dec 19, 1997 (21)",England
133,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/marc-guehi/profil/spieler/392757,Marc Guehi,Centre-Back,€2.70m ,"Jul 13, 2000 (18)",England
134,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/dynel-simeu/profil/spieler/503976,Dynel Simeu,Centre-Back, ,"Mar 13, 2002 (17)",England
135,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/emerson/profil/spieler/181778,Emerson,Left-Back,€24.00m ,"Aug 3, 1994 (24)",Italy
136,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/marcos-alonso/profil/spieler/112515,Marcos Alonso,Left-Back,€20.00m ,"Dec 28, 1990 (28)",Spain
137,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/ian-maatsen/profil/spieler/485585,Ian Maatsen,Left-Back, ,"Mar 10, 2002 (17)",Netherlands
138,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2019,/cesar-azpilicueta/profil/spieler/57500,César Azpilicueta,Right-Back,€24.00m ,"Aug 28, 1989 (29)",Spain
